humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,clouds_all,air_pollution_index
82,2,310,5,5,298.81,40,285
77,1,270,1,1,298.08,1,35
68,2,290,9,9,297.35,40,48
64,2,290,2,2,294.93,1,255
56,2,310,9,9,291.84,1,160
49,2,230,8,8,291.18,20,217
47,3,301,2,2,290.26,20,162
44,3,250,2,2,289.6,1,125
44,4,270,8,8,289.3,20,210
41,3,280,6,6,288.38,1,190
50,3,290,8,8,288.4,20,290
44,1,220,9,9,288.78,20,183
47,2,230,6,6,289.32,40,164
50,2,250,7,7,290.78,90,124
57,1,210,7,7,292.88,75,151
53,1,240,8,8,294.27,75,288
56,2,230,1,1,294.88,75,25
64,1,240,8,8,294.07,90,157
64,1,232,9,9,294.07,90,271
77,1,232,9,9,292.25,90,38
77,1,220,6,6,294.07,75,269
82,1,220,4,4,296.26,40,123
82,1,220,4,4,297.21,40,17
88,2,190,7,7,297.6,40,264
68,2,220,9,9,298.08,40,93
77,1,186,7,7,297.03,40,25
77,1,230,3,3,296.13,20,296
68,1,215,1,1,294.62,40,105
57,3,180,1,1,292.6,1,131
53,3,250,1,1,291.05,20,235
50,2,220,8,8,290.07,20,38
54,1,180,1,1,289.04,1,85
57,2,190,1,1,288.16,1,128
47,2,214,1,1,286.64,1,180
50,3,200,1,1,285.39,1,43
47,2,180,5,5,284.67,1,271
47,2,180,6,6,283.97,20,197
47,2,150,1,1,283.24,20,60
57,1,150,5,5,284.59,20,18
64,2,197,5,5,286.51,20,142
68,2,197,4,4,288.14,40,201
73,2,188,4,4,289.45,40,25
73,1,180,1,1,290.87,20,196
77,2,188,9,9,292.02,20,193
82,2,177,1,1,293.3,1,202
88,2,177,5,5,294.37,40,93
88,1,190,7,7,295.13,40,184
93,1,180,8,8,295.44,40,101
93,1,180,9,9,295.71,40,71
77,1,159,3,3,295.65,40,42
77,1,159,7,7,295.31,75,152
64,3,180,3,3,293.99,75,132
60,2,190,9,9,292.24,75,124
57,2,180,7,7,289.69,40,89
54,5,140,2,2,288.53,40,251
48,4,170,6,6,287.75,75,145
45,4,150,1,1,287.13,75,104
48,4,150,3,3,286.4,75,273
51,4,130,2,2,285.64,1,150
51,3,140,5,5,285.21,1,97
51,4,150,6,6,285.66,75,246
54,3,150,1,1,285.83,75,68
57,2,140,6,6,287.34,75,184
61,4,150,7,7,289.67,75,69
65,4,160,6,6,292.72,20,178
65,4,160,9,9,294.67,20,61
69,3,160,5,5,295.89,40,237
69,4,140,5,5,296.6,40,257
88,5,160,9,9,297.29,75,45
73,2,260,5,5,297.94,40,108
88,2,150,8,8,298.47,40,78
88,2,190,5,5,298.45,40,150
88,4,210,4,4,299.04,75,209
88,2,190,4,4,298.64,40,276
88,2,200,7,7,298.21,40,17
78,2,190,1,1,296.99,40,71
78,3,170,3,3,294.45,20,149
65,4,170,3,3,292.09,20,119
65,3,200,9,9,291.03,20,181
65,5,200,5,5,290.15,1,67
69,3,220,3,3,289.45,1,17
62,5,240,9,9,289.3,1,73
66,3,240,9,9,289.14,1,287
66,2,220,2,2,288.46,1,200
66,2,250,1,1,287.59,1,231
61,6,270,3,3,287.44,20,88
65,3,260,3,3,289.23,40,46
69,3,290,2,2,291.48,40,197
74,2,300,2,2,293.62,40,157
69,4,320,4,4,295.28,40,104
78,2,320,8,8,296.44,75,124
83,1,335,5,5,297.09,75,182
100,1,326,1,1,297.97,40,131
88,1,326,9,9,298.81,40,213
94,1,326,1,1,299.28,20,174
94,1,180,3,3,299.32,20,231
94,2,320,3,3,299.4,20,268
83,1,350,2,2,299.07,20,86
78,2,20,9,9,298.07,20,84
78,1,145,6,6,297.13,1,231
69,1,150,6,6,295.04,1,210
65,2,150,5,5,292.98,20,231
54,2,170,8,8,291.46,20,102
54,1,180,5,5,289.95,1,47
54,3,200,9,9,289.7,1,243
51,3,190,7,7,288.95,1,130
58,2,200,2,2,288.74,1,58
58,2,190,8,8,288.54,1,43
58,1,40,1,1,287.6,20,163
61,1,40,4,4,287.49,20,139
69,1,40,9,9,289.56,20,65
69,1,70,7,7,292.34,20,109
83,1,68,5,5,294.36,20,144
83,1,123,3,3,295.32,90,45
83,1,140,6,6,296.14,75,177
83,1,150,8,8,296.77,75,215
73,2,160,8,8,297.63,75,291
73,2,150,3,3,297.76,90,93
73,1,210,9,9,298.37,75,84
73,1,170,2,2,298.66,75,99
78,1,180,1,1,298.77,75,130
83,3,40,5,5,298.49,75,108
83,1,175,4,4,297.91,90,281
78,1,175,5,5,297.32,90,84
69,1,175,1,1,296.64,90,146
61,2,80,3,3,295.49,40,270
65,2,70,3,3,294.5,40,221
58,2,70,7,7,293.16,40,52
54,2,80,5,5,292.68,1,107
51,2,110,9,9,292.67,40,295
45,2,100,8,8,293.09,75,83
45,2,90,5,5,292.86,40,137
42,2,110,5,5,292.7,75,41
51,2,120,4,4,293.05,75,225
58,1,130,8,8,293.59,20,282
65,2,130,2,2,293.59,20,76
65,4,151,6,6,294.45,75,240
73,2,149,4,4,294.45,75,244
83,1,110,4,4,295.77,75,163
88,1,120,9,9,297.81,75,21
83,2,120,5,5,299.13,75,46
94,1,130,9,9,300.78,75,179
94,2,130,2,2,301.75,75,21
94,2,130,7,7,303.5,75,183
94,2,140,2,2,303.81,75,234
88,3,146,8,8,302.99,75,164
83,2,130,6,6,300.79,75,16
78,1,120,5,5,300.79,75,245
74,2,90,8,8,297.44,90,47
74,4,130,6,6,297.44,90,253
66,4,130,3,3,297.44,90,132
66,8,120,1,1,294.91,90,164
62,6,120,8,8,294.91,90,255
66,7,140,9,9,294.91,90,50
62,5,130,1,1,293.53,90,274
62,3,140,1,1,293.53,90,117
65,3,120,8,8,293.53,90,235
69,3,110,3,3,292.84,90,183
74,2,100,6,6,292.84,90,114
74,2,110,6,6,292.84,90,191
78,4,130,4,4,292.65,90,102
83,4,150,6,6,292.08,1,128
83,5,150,8,8,291.88,40,130
88,3,150,9,9,291.3,20,196
88,4,150,5,5,290.77,1,278
94,4,160,2,2,290.53,40,25
94,4,140,8,8,290.6,40,41
88,4,150,4,4,290.6,40,104
94,6,150,1,1,290.86,75,115
100,6,310,9,9,290.51,75,184
88,3,60,9,9,290.51,75,46
94,7,140,1,1,291.25,75,31
78,5,150,4,4,291.25,75,227
73,5,190,2,2,292.5,75,95
69,4,200,8,8,292.5,75,51
69,5,180,9,9,294.71,75,150
69,3,190,1,1,296.07,75,224
69,3,190,2,2,298.07,75,169
69,3,180,6,6,299.37,40,288
74,1,160,3,3,300.76,40,180
74,3,250,1,1,301.17,40,169
69,3,230,1,1,302.22,20,249
61,3,250,3,3,302.47,20,165
60,3,250,4,4,302.53,20,241
57,2,250,5,5,302,20,231
60,3,250,3,3,301.4,20,179
64,3,230,1,1,300.46,20,294
68,2,220,6,6,297.22,20,252
72,2,210,6,6,295.65,75,171
68,2,210,7,7,293.91,1,123
63,2,210,2,2,292.79,1,277
63,3,220,9,9,293.05,90,100
59,4,220,5,5,293.16,90,242
55,3,230,4,4,292.42,1,81
52,4,230,1,1,292.85,75,116
49,5,220,9,9,292.85,75,59
53,6,240,5,5,292.65,90,11
44,7,250,8,8,292.65,90,75
44,6,250,1,1,292.65,90,180
44,9,240,2,2,292.7,90,224
44,7,250,1,1,292.73,90,147
39,8,260,4,4,293.45,90,190
39,8,260,2,2,294.2,90,220
39,7,260,9,9,295.31,75,293
42,6,260,4,4,297.49,75,11
44,4,260,8,8,298.45,40,166
50,4,260,1,1,299.48,75,151
50,3,250,7,7,300.1,75,37
50,4,260,7,7,300.11,1,266
56,3,260,6,6,299.83,75,257
60,3,260,3,3,299.2,75,94
60,3,260,5,5,298.03,40,252
64,3,250,2,2,298.03,40,215
64,3,250,7,7,296.43,90,282
77,2,230,5,5,295.79,90,280
77,2,220,5,5,294.74,75,57
77,2,240,9,9,294.02,75,55
72,2,240,6,6,293.8,75,186
72,2,230,3,3,293.45,75,279
60,3,240,8,8,293.07,20,237
53,4,260,5,5,292.35,20,263
44,5,290,1,1,292.1,20,255
54,5,280,4,4,291.46,20,31
42,5,280,8,8,291.16,75,31
39,6,270,6,6,291.09,75,233
37,6,260,4,4,291.47,40,208
39,5,250,7,7,292.46,20,240
39,5,260,4,4,293.28,40,239
39,5,250,6,6,293.24,75,206
44,4,260,9,9,293.78,90,243
46,3,262,3,3,294.35,90,274
53,2,270,7,7,295.42,75,166
60,2,270,3,3,296.18,90,36
64,2,270,8,8,297.23,75,233
77,1,250,8,8,298,64,211
68,3,260,3,3,298.4,75,98
68,3,260,4,4,298.43,75,179
68,4,290,9,9,298.15,75,189
68,3,280,2,2,297.06,90,32
72,3,280,5,5,295.63,40,211
68,3,270,7,7,293.96,20,86
72,4,260,3,3,292.39,20,232
68,3,270,6,6,291.24,1,197
64,3,270,5,5,290.12,1,260
44,5,290,8,8,289.5,1,140
36,7,280,4,4,289.5,1,32
39,4,290,8,8,288.78,1,46
34,7,290,3,3,288.78,1,27
32,7,300,3,3,288.36,1,270
34,7,280,9,9,288.36,1,50
34,5,280,6,6,287.83,1,81
34,6,270,9,9,287.83,1,149
36,6,280,9,9,287.45,1,223
41,4,270,3,3,287.45,1,15
50,2,260,3,3,289.78,1,128
50,2,250,9,9,291.6,1,78
56,1,250,9,9,293.77,1,86
56,2,260,7,7,295.39,1,285
77,1,240,8,8,297.09,1,101
77,1,316,3,3,297.86,1,162
77,1,316,5,5,299,20,27
82,1,250,1,1,299.73,40,44
88,1,250,7,7,300.17,40,111
88,1,234,7,7,300.38,40,280
100,1,234,3,3,300.45,40,286
88,1,234,7,7,300.1,40,268
77,2,253,9,9,299.31,1,44
68,2,253,1,1,298.19,40,17
53,2,253,8,8,296.15,1,268
41,1,230,1,1,295.16,1,209
37,3,280,8,8,294.63,40,149
39,2,278,6,6,294.08,40,28
39,1,220,6,6,294.52,75,94
45,1,220,2,2,294.4,75,31
48,3,190,9,9,294.39,75,244
48,2,170,1,1,294.36,75,295
51,3,160,7,7,294.36,75,138
58,2,180,1,1,293.07,75,61
65,3,213,5,5,293.07,75,38
69,2,150,6,6,291.79,90,38
65,3,200,8,8,291.79,90,142
73,2,200,8,8,291.79,90,220
65,5,220,7,7,291.53,90,31
61,5,220,8,8,291.53,90,186
65,5,220,1,1,291.53,90,128
73,4,220,7,7,291.74,75,145
73,5,200,6,6,291.74,75,91
73,4,220,6,6,292.11,90,77
78,2,270,6,6,292.11,90,49
88,1,180,9,9,293.61,90,100
78,4,190,8,8,295.92,75,161
73,1,230,4,4,296.72,90,231
73,1,240,4,4,297.67,90,85
65,5,250,5,5,298.88,90,244
65,6,320,5,5,299.3,75,150
57,4,320,7,7,299.53,75,99
54,5,320,3,3,299.97,75,74
51,5,300,5,5,299.86,75,164
45,7,290,4,4,299.02,75,224
39,6,300,3,3,298.27,90,148
41,6,300,2,2,298.27,90,240
41,6,290,3,3,296.88,1,51
46,4,300,2,2,296.44,40,245
49,2,270,3,3,296.26,90,95
63,3,300,8,8,296.22,90,175
59,3,300,2,2,295.8,90,207
59,3,310,4,4,295.62,90,71
72,2,280,3,3,295.24,75,43
72,3,323,9,9,295.4,75,291
77,1,270,9,9,295.37,75,240
77,3,315,9,9,295.05,90,176
82,3,303,9,9,294.99,75,222
82,1,270,9,9,294.83,90,286
72,1,270,7,7,294.79,90,63
72,3,303,3,3,295.13,90,193
56,3,320,7,7,296.45,90,230
49,6,300,1,1,297.73,90,107
40,2,280,6,6,299.15,75,72
36,4,290,8,8,300.18,90,51
38,5,280,8,8,300.81,75,258
36,6,270,9,9,301.48,75,119
33,4,240,1,1,302.11,75,163
36,4,260,9,9,302.54,75,206
38,4,270,3,3,302.39,75,157
41,5,290,3,3,302.45,75,219
41,3,270,2,2,301.7,75,252
43,2,290,1,1,300.35,75,116
52,2,280,6,6,299.61,90,14
60,2,300,6,6,299.61,90,153
56,2,280,1,1,298.88,90,146
82,2,300,8,8,298.88,90,290
72,1,301,6,6,296.36,75,175
87,1,258,9,9,296.36,75,145
87,1,258,3,3,295.15,90,137
93,1,258,2,2,294.81,90,74
93,1,258,4,4,294.5,90,298
100,1,249,9,9,294.55,90,137
82,2,210,8,8,294.42,90,206
82,1,249,8,8,293.82,75,91
56,2,240,6,6,294.27,75,93
60,2,230,3,3,296.43,40,161
49,2,250,8,8,296.53,40,198
49,3,250,2,2,298.15,40,220
41,1,260,4,4,299.05,20,37
36,2,240,9,9,301.01,1,69
34,2,260,3,3,300.97,1,103
34,3,310,3,3,301.68,20,123
34,4,270,7,7,301.62,1,133
38,2,250,8,8,301.38,1,48
41,2,260,5,5,301.48,1,266
47,3,299,8,8,300.78,1,22
64,1,288,5,5,299.52,1,237
72,1,288,4,4,297.89,1,203
77,0,353,3,3,296.43,1,51
82,0,353,9,9,295.7,1,194
87,0,353,1,1,295.34,1,44
93,1,98,1,1,295.2,1,46
87,1,98,9,9,295.09,1,84
87,1,98,5,5,295.09,1,259
93,1,70,7,7,294.71,1,136
87,1,129,5,5,294.2,1,29
87,1,129,2,2,294.25,20,225
82,1,184,5,5,294.99,20,256
77,1,120,4,4,295.83,40,217
68,1,184,4,4,296.6,12,160
60,2,112,4,4,296.95,12,175
53,2,80,8,8,298.17,0,117
47,1,140,5,5,299.8,0,137
47,1,170,3,3,301.11,1,167
39,3,210,8,8,300.73,1,245
47,1,191,2,2,301.01,20,131
39,2,170,2,2,300.78,40,242
41,1,161,9,9,300.18,40,91
53,1,148,6,6,300.14,40,73
53,1,170,4,4,299.58,20,15
60,2,167,8,8,299.06,1,296
68,1,130,6,6,298.02,0,213
73,2,130,3,3,295.78,0,96
82,1,201,1,1,295.78,0,166
82,1,201,1,1,293.171,0,106
93,1,146,8,8,293.171,0,229
93,2,110,5,5,293.171,0,219
93,1,146,9,9,291.806,36,117
93,2,110,9,9,291.806,36,223
88,3,120,9,9,291.806,36,157
77,2,130,7,7,291.952,44,217
77,2,140,3,3,291.952,44,67
77,3,140,4,4,291.952,44,253
82,3,140,7,7,293.318,92,66
82,3,150,2,2,293.318,92,80
73,5,160,8,8,293.318,92,269
83,2,170,6,6,294.035,68,51
88,1,130,9,9,294.035,68,43
88,2,100,6,6,294.035,68,283
78,4,150,1,1,295.254,68,202
78,3,140,7,7,295.254,68,151
88,1,90,5,5,295.254,68,276
88,2,90,8,8,293.734,88,130
100,3,140,5,5,293.734,88,263
83,4,150,6,6,293.734,88,262
94,5,160,7,7,291.619,92,273
94,5,180,2,2,291.619,92,153
94,5,170,5,5,291.619,92,260
88,3,150,9,9,289.69,80,176
88,4,190,7,7,289.69,80,110
83,6,170,5,5,289.69,80,51
94,3,210,2,2,288.349,92,105
100,3,350,3,3,288.349,92,295
100,5,248,9,9,288.349,92,187
94,3,280,6,6,288.494,92,251
88,2,270,3,3,288.494,92,236
83,4,320,4,4,288.494,92,296
78,6,290,5,5,289.872,92,55
73,3,310,7,7,289.872,92,55
69,3,350,9,9,289.872,92,234
61,4,310,7,7,291.245,88,14
69,3,310,1,1,291.245,88,275
57,2,310,5,5,291.245,88,119
61,2,280,4,4,294.232,24,252
61,5,310,7,7,294.232,24,160
54,1,50,6,6,294.232,24,16
69,1,70,9,9,293.931,8,286
73,1,90,4,4,293.931,8,168
83,1,327,6,6,293.931,8,164
88,1,327,7,7,289.07,0,81
94,1,90,5,5,289.07,0,146
82,1,100,1,1,289.07,0,148
94,2,80,8,8,286.055,0,159
100,0,314,7,7,286.055,0,59
93,1,180,8,8,286.055,0,110
94,1,156,6,6,285.137,0,177
94,1,130,2,2,285.137,0,75
100,1,90,7,7,285.137,0,251
88,1,118,9,9,286.532,0,156
94,1,100,5,5,286.532,0,251
88,4,110,5,5,286.532,0,125
83,2,140,7,7,294.478,0,281
83,3,150,2,2,294.478,0,141
78,3,150,9,9,294.478,0,47
73,1,120,9,9,296.864,64,144
73,3,130,7,7,296.864,64,192
74,2,130,1,1,296.864,64,23
74,5,130,5,5,298.167,92,213
65,2,150,2,2,298.167,92,94
69,2,150,5,5,298.167,92,253
74,3,120,4,4,296.494,68,299
78,3,120,9,9,296.494,68,158
83,2,150,2,2,296.494,68,136
88,2,140,9,9,294.301,92,80
94,2,140,9,9,294.301,92,94
94,3,150,3,3,294.301,92,147
94,3,170,7,7,292.282,92,286
94,2,180,3,3,292.282,92,122
100,1,159,5,5,292.282,92,72
100,1,159,8,8,293.121,64,98
100,1,126,6,6,293.121,64,86
94,2,180,5,5,293.121,64,128
88,1,126,4,4,294.121,88,292
100,2,140,6,6,294.121,88,238
88,1,179,2,2,294.121,88,145
83,1,179,2,2,295.209,92,132
78,2,206,2,2,295.209,92,208
78,1,167,1,1,295.209,92,39
94,3,260,1,1,294.595,36,27
88,4,360,2,2,294.595,36,32
88,1,100,2,2,294.595,36,47
78,1,30,4,4,297.851,0,246
73,2,50,6,6,297.851,0,257
73,2,110,8,8,297.851,0,39
78,2,331,3,3,297.25,0,128
83,2,331,6,6,297.25,0,295
88,1,51,7,7,297.25,0,83
94,1,51,7,7,292,0,80
100,1,290,4,4,292,0,282
100,1,331,7,7,292,0,222
100,1,331,9,9,288.394,44,150
100,1,328,9,9,288.394,44,247
100,1,320,5,5,288.394,44,16
100,2,330,1,1,288.019,56,225
93,3,330,3,3,288.019,56,77
93,3,330,9,9,288.019,56,114
93,2,320,5,5,289.858,92,44
77,2,340,1,1,289.858,92,38
73,2,330,3,3,289.858,92,128
64,2,320,3,3,293.675,92,43
60,4,320,5,5,293.675,92,269
50,3,330,9,9,293.675,92,141
50,4,320,8,8,294.942,92,210
57,3,320,9,9,294.942,92,122
54,4,320,5,5,294.942,92,106
42,4,330,4,4,298.034,0,15
39,4,300,9,9,298.034,0,38
44,4,330,3,3,298.034,0,174
50,3,310,4,4,297.888,0,46
69,1,300,8,8,297.888,0,72
68,1,310,5,5,297.888,0,248
73,1,310,7,7,297.888,0,259
77,2,329,9,9,297.888,0,194
82,1,324,6,6,297.888,0,256
88,2,340,9,9,297.888,0,49
93,1,280,2,2,297.888,0,73
93,2,320,2,2,297.888,0,232
93,1,319,4,4,297.888,0,131
93,2,345,8,8,297.888,0,140
100,2,345,5,5,297.888,0,134
93,2,345,6,6,297.888,0,34
77,2,350,7,7,297.888,0,45
78,1,360,1,1,297.888,0,117
60,2,340,7,7,297.888,0,195
64,2,350,5,5,297.888,0,112
50,2,340,3,3,297.888,0,28
47,3,330,4,4,297.888,0,196
44,2,330,3,3,297.888,0,243
44,1,330,2,2,297.888,0,103
44,2,350,9,9,297.888,0,240
44,2,320,9,9,297.888,0,137
41,2,320,2,2,297.888,0,268
61,3,8,5,5,297.888,0,251
57,3,8,8,8,297.888,0,124
68,1,38,6,6,297.888,0,161
72,1,38,2,2,297.888,0,125
82,1,141,4,4,297.888,0,271
88,1,141,1,1,297.888,0,258
93,1,141,6,6,297.888,0,199
93,1,141,5,5,297.888,0,230
87,1,155,9,9,297.888,0,265
100,1,155,2,2,297.888,0,294
93,1,165,7,7,297.888,0,150
93,1,165,5,5,297.888,0,152
87,1,165,1,1,297.888,0,298
77,3,205,4,4,297.888,0,260
78,1,210,6,6,297.888,0,153
60,3,180,2,2,297.888,0,94
57,3,180,5,5,297.888,0,189
65,3,200,8,8,297.888,0,110
65,2,180,4,4,297.888,0,246
61,2,200,7,7,304.698,0,214
62,2,160,5,5,304.698,0,299
62,2,170,6,6,306.37,0,136
51,5,180,4,4,306.37,0,287
58,2,170,9,9,306.37,0,269
74,1,170,4,4,305.461,0,262
83,4,216,6,6,305.461,0,186
69,1,170,3,3,305.461,0,248
65,3,200,3,3,303.608,44,176
65,4,210,2,2,303.608,44,224
65,5,210,7,7,303.608,44,214
69,2,210,3,3,302.274,20,209
73,3,210,7,7,302.274,20,10
73,2,240,5,5,300.25,1,178
94,4,240,6,6,300.19,20,282
88,5,224,1,1,298.44,75,273
83,5,229,2,2,298.44,75,76
83,2,190,6,6,294.44,75,127
88,2,200,7,7,294.44,75,95
78,5,210,4,4,294.44,75,244
69,3,230,5,5,294.25,1,267
69,3,240,7,7,294.25,1,26
74,6,260,6,6,294.25,1,82
69,5,270,5,5,294.39,1,170
69,3,260,7,7,295.37,75,230
74,2,260,3,3,297.25,75,191
65,1,290,5,5,299.22,75,258
69,1,360,8,8,301.06,75,116
69,3,288,3,3,302.57,40,110
69,1,200,2,2,303.57,40,266
88,3,288,8,8,304.18,75,287
74,3,210,9,9,304.94,40,171
73,2,200,8,8,305.13,40,58
73,3,220,6,6,305.47,40,179
73,3,230,9,9,305,40,101
78,2,263,1,1,304.47,40,278
88,2,263,7,7,302.99,20,239
94,1,200,9,9,300.9,20,259
94,1,244,9,9,299.01,20,237
94,1,219,8,8,297.16,1,205
93,1,219,3,3,296.52,20,151
94,1,219,5,5,296.52,20,193
88,1,264,3,3,296.24,75,224
88,2,250,5,5,296.24,75,78
74,1,220,9,9,295.19,1,55
78,2,251,9,9,295.19,1,24
62,1,190,5,5,294.73,20,145
66,1,180,3,3,294.01,1,131
58,2,210,9,9,294.01,1,193
58,2,260,1,1,293.59,1,276
62,1,270,5,5,293.59,1,208
58,2,240,8,8,293.13,1,182
58,1,259,2,2,293.13,1,119
74,1,259,1,1,294.41,20,114
70,1,259,9,9,296.54,20,296
88,2,237,4,4,299.64,20,184
88,2,237,9,9,301.48,20,70
94,1,221,5,5,303.44,1,273
94,1,200,6,6,304.75,1,282
94,1,221,5,5,305.77,1,167
100,1,202,3,3,306.76,1,232
88,1,202,7,7,307.32,20,124
100,1,202,1,1,307.33,20,263
100,2,197,8,8,307.2,20,72
100,2,197,6,6,306.28,1,70
88,2,197,9,9,305.07,20,265
94,2,170,1,1,302.5,75,86
83,1,190,5,5,300.16,1,99
73,2,190,5,5,297.72,1,297
61,3,190,6,6,296.77,1,281
54,4,180,2,2,295.85,1,146
54,4,190,3,3,295.2,1,284
51,3,180,8,8,294.82,1,49
51,4,170,4,4,294.42,1,183
58,3,180,8,8,294.19,1,118
66,4,160,8,8,294.51,1,140
58,3,160,3,3,294.48,75,163
65,2,170,4,4,295.96,75,81
65,2,150,6,6,298.14,90,14
65,5,180,6,6,299.11,75,222
65,4,180,9,9,299.12,75,292
88,2,170,3,3,297.1,75,181
69,5,200,6,6,297.1,75,223
65,4,200,5,5,297.1,75,98
78,3,180,9,9,295.3,90,80
73,3,200,1,1,295.3,90,178
78,3,220,5,5,295.3,90,207
78,1,210,8,8,295.42,90,105
78,5,210,4,4,295.42,90,28
88,2,150,3,3,295.42,90,164
83,1,180,6,6,295.42,90,103
83,1,190,3,3,295.46,90,62
78,2,210,5,5,295.46,90,20
73,2,240,9,9,295.55,75,114
78,1,240,3,3,295.55,75,19
65,2,250,6,6,295.22,90,230
78,1,210,4,4,295.22,90,29
83,2,230,7,7,295.54,90,156
83,2,130,6,6,295.54,90,264
83,1,130,6,6,296.68,40,139
83,2,280,2,2,297.48,40,256
88,1,260,3,3,297.21,20,155
100,2,310,9,9,296.47,20,91
83,1,264,3,3,295.96,75,11
94,1,264,5,5,295.9,90,257
88,2,330,3,3,295.96,40,56
77,2,320,7,7,296.1,90,88
88,2,360,2,2,296.5,90,133
93,3,330,2,2,296.58,90,91
88,1,340,3,3,296.58,90,286
82,2,320,6,6,296.58,90,41
82,3,334,5,5,296.1,75,284
82,1,320,7,7,296.1,75,155
82,2,360,3,3,295.7,90,289
82,3,360,5,5,295.24,90,115
77,3,360,1,1,295.32,75,167
71,3,249,4,4,296.05,40,102
60,3,10,8,8,297.4,40,255
64,3,10,1,1,298.64,40,158
56,3,10,6,6,299.45,40,138
64,2,340,1,1,299.9,40,31
60,1,30,1,1,300.04,75,65
53,2,360,2,2,300.6,40,47
56,2,10,9,9,300.85,40,28
77,1,360,9,9,300.88,40,203
87,2,30,5,5,300.67,40,102
82,1,360,8,8,300.12,75,224
93,1,20,3,3,299.58,40,184
93,2,22,3,3,298.65,20,265
100,2,22,5,5,296.66,20,263
82,2,20,9,9,295.41,20,54
93,2,360,4,4,294.64,1,224
93,2,20,7,7,293.92,1,229
82,1,10,2,2,292.99,1,37
93,5,12,3,3,292.53,1,270
93,2,30,2,2,291.87,1,217
100,1,50,5,5,291.02,1,290
82,2,20,3,3,290.84,1,138
87,4,50,7,7,290.1,1,177
82,4,40,6,6,291.26,1,240
82,4,50,4,4,293.73,1,176
88,3,50,5,5,295.93,1,104
93,5,70,6,6,297.9,1,85
88,4,60,6,6,299.35,1,256
93,2,80,4,4,300.31,1,180
93,5,40,6,6,301.17,1,229
93,5,60,2,2,301.95,1,289
88,4,60,1,1,302.2,20,263
88,3,60,2,2,302.54,20,142
88,3,60,7,7,302.61,20,245
88,4,50,7,7,302.22,20,174
100,3,60,9,9,301.62,20,280
100,3,50,3,3,300.36,20,203
93,2,80,5,5,297.43,1,285
93,3,150,5,5,295.8,1,167
100,6,170,5,5,294.89,1,53
93,1,60,7,7,294.56,1,196
100,2,20,7,7,293.89,1,141
87,2,210,9,9,293.51,1,168
93,2,180,4,4,293.73,1,256
87,3,170,1,1,293.5,40,85
93,2,240,8,8,293.26,20,17
93,2,200,7,7,293.1,20,87
87,3,310,6,6,293.96,20,116
93,3,240,8,8,295.66,20,49
82,5,330,1,1,298.11,40,114
87,5,340,4,4,299.71,40,162
77,7,300,5,5,301.22,20,67
77,5,300,9,9,302.76,20,96
77,5,300,3,3,303.51,20,183
87,3,310,1,1,304.37,20,163
77,5,310,5,5,304.56,20,16
67,5,300,6,6,304.46,20,65
67,4,300,7,7,304.18,40,77
77,5,320,2,2,303.18,75,155
82,4,290,7,7,301.42,40,287
87,6,300,4,4,300.73,75,269
82,8,320,5,5,298.84,75,166
87,3,300,2,2,297.69,75,225
87,4,300,2,2,296.94,75,177
87,3,290,4,4,296.63,75,178
82,5,290,7,7,296.51,90,82
87,5,290,3,3,296.32,90,280
93,4,290,7,7,296.4,90,86
87,4,290,5,5,296.58,90,66
87,2,280,3,3,296.14,90,108
81,3,280,3,3,295.55,75,172
67,3,290,1,1,295.49,90,284
59,5,270,6,6,295.78,90,286
55,5,260,7,7,296.43,90,35
49,5,270,2,2,297.37,90,65
40,6,290,3,3,297.37,90,40
43,3,270,6,6,298.33,90,39
40,4,260,4,4,298.56,90,33
40,4,270,4,4,298.56,90,105
38,4,260,7,7,297.78,90,167
43,1,250,1,1,297.78,90,130
49,3,284,2,2,296.73,75,163
63,1,206,7,7,296.73,75,91
68,1,206,8,8,296.73,75,286
82,1,206,3,3,296.73,75,135
87,3,162,3,3,296.15,90,293
87,3,162,4,4,296.15,90,133
77,1,150,7,7,296.15,90,90
77,2,150,7,7,295.08,90,288
77,2,140,9,9,295.08,90,190
77,2,140,1,1,295.08,90,171
77,3,140,6,6,295.07,90,21
77,3,140,6,6,295.07,90,139
77,2,140,4,4,295.6,75,290
72,4,150,2,2,295.35,75,134
68,3,150,2,2,294.39,75,181
64,3,170,1,1,293.7,90,143
60,4,180,8,8,293.29,90,48
60,2,170,1,1,292.75,90,187
57,4,180,8,8,292.46,90,289
57,3,170,6,6,292.16,90,14
57,4,190,9,9,291.59,90,63
54,5,180,4,4,291.26,90,275
57,4,180,7,7,291.17,90,91
57,3,170,3,3,291.11,90,230
61,3,150,4,4,291.03,90,250
69,3,150,9,9,290.97,90,103
73,2,150,5,5,291.09,90,78
64,4,170,4,4,291.42,90,15
68,4,160,7,7,292.15,90,215
68,4,170,8,8,292.66,90,25
73,4,170,6,6,293.78,90,69
73,4,170,9,9,295.21,90,151
68,4,160,2,2,296.26,90,298
68,4,160,9,9,296.42,90,215
68,5,160,4,4,296.79,90,49
68,5,167,9,9,296.72,75,18
77,5,160,2,2,296.27,75,100
77,4,150,5,5,295.95,90,204
77,6,150,4,4,295.34,75,211
77,5,140,1,1,293.92,40,57
69,7,150,6,6,292.64,20,275
69,6,160,5,5,291.85,20,254
